DATETIME,M019Value,max_temp,min_temp,humidity,wind_speed,hour,weekday,is_weekend,hour_sin,hour_cos,weekday_sin,weekday_cos,is_holiday,is_extreme_heat,is_extreme_humidity
2024-03-09 07:00:00,-0.9706248391488775,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,7.0,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 07:15:00,-0.6417603612019914,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,7.25,5,1,0.9469301294951057,-0.3214394653031616,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 07:30:00,-0.44043644846116653,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,7.5,5,1,0.9238795325112868,-0.3826834323650895,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 07:45:00,-0.21290932154417333,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,7.75,5,1,0.8968727415326884,-0.44228869021900113,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 08:00:00,0.006293483018040359,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,8.0,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 08:15:00,0.2377851945011621,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,8.25,5,1,0.8314696123025451,-0.5555702330196023,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 08:30:00,0.46196733915236904,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,8.5,5,1,0.7933533402912352,-0.6087614290087207,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 08:45:00,0.6205005598599178,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,8.75,5,1,0.7518398074789774,-0.6593458151000688,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 09:00:00,0.6797187745922211,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,9.0,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 09:15:00,0.7179600860014257,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,9.25,5,1,0.659345815100069,-0.7518398074789773,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 09:30:00,0.7141006879472516,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,9.5,5,1,0.6087614290087209,-0.793353340291235,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 09:45:00,0.7941878042799173,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,9.75,5,1,0.5555702330196025,-0.831469612302545,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 10:00:00,0.8045145092856153,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,10.0,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 10:15:00,0.8151457689122992,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,10.25,5,1,0.4422886902190017,-0.8968727415326881,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 10:30:00,0.8076747113527866,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,10.5,5,1,0.3826834323650899,-0.9238795325112867,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 10:45:00,0.7599374380468925,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,10.75,5,1,0.32143946530316175,-0.9469301294951056,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 11:00:00,0.6193903430987104,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,11.0,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 11:15:00,0.581463311584103,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,11.25,5,1,0.19509032201612816,-0.9807852804032304,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 11:30:00,0.5554853142705125,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,11.5,5,1,0.130526192220052,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 11:45:00,0.44815693876779716,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,11.75,5,1,0.06540312923014312,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 12:00:00,0.28771679664767214,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,12.0,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 12:15:00,0.13563117641617217,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,12.25,5,1,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 12:30:00,0.08531721745978575,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,12.5,5,1,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 12:45:00,-0.008091476294357365,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,12.75,5,1,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 13:00:00,0.013275205757953119,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,13.0,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 13:15:00,0.06678622044993164,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,13.25,5,1,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 13:30:00,0.0687755507599517,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,13.5,5,1,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 13:45:00,0.08034504336187448,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,13.75,5,1,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 14:00:00,0.030778394904042137,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,14.0,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 14:15:00,0.022724588712608938,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,14.25,5,1,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 14:30:00,0.012146306234280943,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,14.5,5,1,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 14:45:00,-0.0034131078308099008,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,14.75,5,1,-0.6593458151000688,-0.7518398074789774,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 15:00:00,-0.005018545761435038,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,15.0,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 15:15:00,0.009231539361669412,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,15.25,5,1,-0.7518398074789773,-0.6593458151000691,-0.9749279121818236,-0.2225209339563146,1,0,0
2024-03-09 15:30:00,0.02744467348138388,-1.483762513233938,-0.1123395196483888,0.31990900532910627,1.8012143545505395,15.5,5,1,-0.7933533402912349,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,1,0,0
